gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2804500361	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9991?seid=4403396	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9991		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Cody W. Edwards			2021-05-08T18:46:06.291Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804500162	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10617?seid=4405914	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10617		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:06.276Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804500038	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9997?seid=4403403	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9997		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Darin S. Carroll			2021-05-08T18:46:06.242Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804499171	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:11578?seid=4406266	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:11578		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Darin S. Carroll; Preparator(s): Darin S. Carroll			2021-05-08T18:46:06.122Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804498919	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9994?seid=4403400	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-08T00:00:00	8	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9994		unknown	1997-08-08T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Robert C. Dowler			2021-05-08T18:46:06.103Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804498620	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:11189?seid=4406187	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.804	-90.041664	500.0						2000-07-02T00:00:00	2	7	2000	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:11189		unknown	2000-07-02T00:00:00	CC0_1_0		Collector(s): Thomas E. Lee Jr.; Preparator(s): Thomas E. Lee Jr.			2021-05-08T18:46:06.052Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804496528	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:11580?seid=4406268	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:11580		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Cody W. Edwards; Preparator(s): Cody W. Edwards			2021-05-08T18:46:05.701Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804495271	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9999?seid=4403405	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9999		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Darin S. Carroll			2021-05-08T18:46:05.507Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804494427	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10614?seid=4405388	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10614		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:05.399Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804493888	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10616?seid=4405913	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10616		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:05.322Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804493698	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10620?seid=4405917	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10620		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:05.279Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804493625	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10615?seid=4405389	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10615		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:05.273Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804493586	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9990?seid=4403395	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-08T00:00:00	8	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9990		unknown	1997-08-08T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Cody W. Edwards			2021-05-08T18:46:05.270Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804492099	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9995?seid=4403401	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.808333	-90.044998	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9995		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Robert C. Dowler			2021-05-08T18:46:05.057Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804490841	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10609?seid=4405369	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10609		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Marcia A. Revelez			2021-05-08T18:46:04.861Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804489502	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:11579?seid=4406267	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:11579		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Preparator(s): Robert C. Dowler			2021-05-08T18:46:04.689Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804489409	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10610?seid=4405384	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10610		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Marcia A. Revelez			2021-05-08T18:46:04.680Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804488187	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9998?seid=4403404	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9998		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Darin S. Carroll			2021-05-08T18:46:04.457Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804487291	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10619?seid=4405916	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10619		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:04.343Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804487237	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9993?seid=4403398	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-08T00:00:00	8	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9993		unknown	1997-08-08T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Robert C. Dowler			2021-05-08T18:46:04.326Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804486954	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:11188?seid=4406186	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.804	-90.041664	500.0						2000-07-02T00:00:00	2	7	2000	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:11188		unknown	2000-07-02T00:00:00	CC0_1_0		Collector(s): Thomas E. Lee Jr.; Preparator(s): Thomas E. Lee Jr.			2021-05-08T18:46:04.305Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804485943	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10613?seid=4405387	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10613		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:04.187Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804485747	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9996?seid=4403402	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9996		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Robert C. Dowler			2021-05-08T18:46:04.144Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804483486	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10611?seid=4405385	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10611		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Marcia A. Revelez			2021-05-08T18:46:03.786Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804482655	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10612?seid=4405386	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10612		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Marcia A. Revelez			2021-05-08T18:46:03.678Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804481361	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:9992?seid=4403397	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.806667	-90.043335	500.0						1997-08-09T00:00:00	9	8	1997	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:9992		unknown	1997-08-09T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Darin S. Carroll; Preparator(s): Cody W. Edwards			2021-05-08T18:46:03.494Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2804480601	2aa02cf8-c402-412c-9ad1-585e1e185bef	http://arctos.database.museum/guid/ASNHC:Mamm:10618?seid=4405915	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	no specific locality	Galapagos	PRESENT	1	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	-0.8035	-90.040832	500.0						1999-07-16T00:00:00	16	7	1999	5786855	5786854	PRESERVED_SPECIMEN	ASNHC	Mammal specimens	ASNHC:Mamm:10618		unknown	1999-07-16T00:00:00	CC0_1_0		Collector(s): Robert C. Dowler; Marcia A. Revelez; Preparator(s): Robert C. Dowler			2021-05-08T18:46:03.314Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1499985775	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:14975	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys bauri Allen, 1892	Oryzomys bauri		EC	Barrington Island	Galápagos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-0.817768	-90.058655	4708.0						1891-07-09T00:00:00	9	7	1891	5786855	5786854	PRESERVED_SPECIMEN	MCZ	Mamm	14975		Joel Asaph Allen		CC_BY_NC_4_0	President and Fellows of Harvard College	G. Baur	PARATYPE		2021-05-28T22:45:31.509Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145715841	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:145378?seid=1364197	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Aegialomys galapagoensis (Waterhouse, 1839)	Aegialomys galapagoensis		EC	Barrington Cove, Isla Santa Fe [Barrington Island]	Galapagos	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	-0.80344	-90.04094	200.0						1974-01-21T00:00:00	21	1	1974	5786854	5786854	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:145378	3950	James L. Patton	2007-12-04T00:00:00	CC0_1_0		Collector(s): James L. Patton			2021-05-29T00:55:56.154Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1145715835	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:145375?seid=1744051	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Aegialomys galapagoensis (Waterhouse, 1839)	Aegialomys galapagoensis		EC	Barrington Cove, Isla Santa Fe [Barrington Island]	Galapagos	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	-0.80344	-90.04094	200.0						1974-01-21T00:00:00	21	1	1974	5786854	5786854	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:145375	3947	James L. Patton	2007-12-04T00:00:00	CC0_1_0		Collector(s): James L. Patton			2021-05-29T00:56:05.419Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1145715825	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:145372?seid=1507489	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Aegialomys galapagoensis (Waterhouse, 1839)	Aegialomys galapagoensis		EC	Barrington Cove, Isla Santa Fe [Barrington Island]	Galapagos	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	-0.80344	-90.04094	200.0						1974-01-21T00:00:00	21	1	1974	5786854	5786854	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:145372	3944	James L. Patton	2007-12-04T00:00:00	CC0_1_0		Collector(s): James L. Patton			2021-05-29T00:55:55.872Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1145715822	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:145381?seid=1729711	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Aegialomys galapagoensis (Waterhouse, 1839)	Aegialomys galapagoensis		EC	Barrington Cove, Isla Santa Fe [Barrington Island]	Galapagos	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	-0.80344	-90.04094	200.0						1974-01-21T00:00:00	21	1	1974	5786854	5786854	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:145381	3953	James L. Patton	2007-12-04T00:00:00	CC0_1_0		Collector(s): James L. Patton			2021-05-29T00:55:55.814Z		CONTINENT_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
